method,workload,failure,repetition,response_time,reliability,service_availability,active_replica_count,network_transfer_volume,replication_transfer_volume,algorithm_decision_time
OGSA,W01,F1,rep-26,4.443006594287627,0.9791666666666666,0.973125,135,5220532748288,75161927680,3859.4564660079413
OGSA,W01,F1,rep-27,4.445291151359967,1.0,0.9835416666666669,130,5334349381632,57982058496,4199.47053598662
OGSA,W01,F1,rep-28,4.43429365724564,0.9633333333333334,0.9235416666666665,119,5126043467776,26843545600,3683.7462320045233
OGSA,W01,F1,rep-29,4.445291151359967,1.0,0.9835416666666669,132,5334349381632,60129542144,4251.310544979788
OGSA,W01,F1,rep-30,4.435587430799619,0.9608333333333333,0.9222916666666672,125,5114232307712,39728447488,3764.2466930028604
OGSA,W01,F2,rep-01,4.448358985142826,0.9625,0.9554166666666667,134,5137854627840,70866960384,3879.764175009768
OGSA,W01,F2,rep-02,4.451941663003429,0.9633333333333334,0.9585416666666667,131,5146444562432,64424509440,3826.8896040044638
OGSA,W01,F2,rep-03,4.496352703831694,0.9508333333333333,0.896666666666667,135,5130338435072,70866960384,4304.088790995593
OGSA,W01,F2,rep-04,4.443294793841845,0.9591666666666666,0.9529166666666667,130,5114232307712,60129542144,4247.472692990414
OGSA,W01,F2,rep-05,4.466129973519132,0.9566666666666667,0.9497916666666667,119,5127117209600,27917287424,3690.2175660161447
OGSA,W01,F2,rep-06,4.4888109527220905,0.9416666666666667,0.891666666666667,125,5072356376576,42949672960,4193.273581979156
OGSA,W01,F2,rep-07,4.4540746200069,0.9616666666666667,0.9560416666666667,138,5140002111488,76235669504,4357.48012599106
OGSA,W01,F2,rep-08,4.4883159111608055,0.9533333333333334,0.9491666666666667,120,5134633402368,28991029248,3703.785659001369
OGSA,W01,F2,rep-09,4.461308501110499,0.9575,0.9541666666666667,122,5126043467776,36507222016,3712.3871340318146
OGSA,W01,F2,rep-10,4.445553039609724,0.9566666666666667,0.9491666666666667,131,5103494889472,63350767616,3830.479206984819
OGSA,W01,F2,rep-11,4.487787130591517,0.9466666666666667,0.894166666666667,130,5098126180352,57982058496,3803.4071439979016
OGSA,W01,F2,rep-12,4.455561725328664,0.9583333333333334,0.9535416666666667,127,5123895984128,47244640256,3789.744607964167
OGSA,W01,F2,rep-13,4.448758442666634,0.96,0.9522916666666668,137,5124969725952,77309411328,3874.9674150130886
OGSA,W01,F2,rep-14,4.495172455795922,0.9475,0.894791666666667,134,5111011082240,69793218560,3842.248903987638
OGSA,W01,F2,rep-15,4.49818427853518,0.9466666666666667,0.894791666666667,134,5109937340416,67645734912,3865.5244830133597
OGSA,W01,F2,rep-16,4.511048319092167,0.94,0.892916666666667,136,5088462503936,79456894976,3900.754745998711
OGSA,W01,F2,rep-17,4.441811778898923,0.9566666666666667,0.9479166666666669,130,5099199922176,54760833024,4355.055579995678
OGSA,W01,F2,rep-18,4.4394377671110785,0.96,0.9529166666666667,129,5114232307712,61203283968,4321.377954014679
OGSA,W01,F2,rep-19,4.496293887999967,0.9466666666666667,0.894791666666667,134,5107789856768,69793218560,3869.3952370085754
OGSA,W01,F2,rep-20,4.451574182120493,0.9541666666666667,0.9516666666666667,129,5097052438528,56908316672,3818.233818976296
OGSA,W01,F2,rep-21,4.481909223363047,0.9525,0.897291666666667,141,5122822242304,84825604096,3962.6370280147967
OGSA,W01,F2,rep-22,4.44342377427475,0.9583333333333334,0.9529166666666667,126,5109937340416,48318382080,3740.8546110073075
OGSA,W01,F2,rep-23,4.451283263445374,0.9616666666666667,0.9535416666666667,139,5136780886016,85899345920,3915.549417019065
OGSA,W01,F2,rep-24,4.445831281679066,0.9608333333333333,0.9566666666666667,132,5126043467776,61203283968,4377.646052989803
OGSA,W01,F2,rep-25,4.502880169082197,0.9425,0.892916666666667,134,5092757471232,69793218560,3858.6313859832444
OGSA,W01,F2,rep-26,4.4361998878327205,0.9566666666666667,0.9466666666666668,135,5092757471232,75161927680,4428.511666028498
OGSA,W01,F2,rep-27,4.457287954015606,0.9591666666666666,0.9541666666666667,130,5130338435072,57982058496,3805.1187459896028
OGSA,W01,F2,rep-28,4.469982483171775,0.9458333333333333,0.893541666666667,119,5073430118400,26843545600,3677.22594103725
OGSA,W01,F2,rep-29,4.450757812601185,0.9591666666666666,0.9541666666666667,132,5122822242304,60129542144,3828.1090159543965
OGSA,W01,F2,rep-30,4.451711076251716,0.9533333333333334,0.9466666666666668,125,5092757471232,39728447488,3741.1585330046364
OGSA,W01,F3,rep-01,4.445291151359967,1.0,0.9835416666666669,134,5334349381632,70866960384,4428.416417043991
OGSA,W01,F3,rep-02,4.445291151359967,1.0,0.9835416666666669,131,5334349381632,64424509440,3825.6377749967214
OGSA,W01,F3,rep-03,4.445291151359967,1.0,0.9835416666666669,135,5334349381632,70866960384,3890.636805033864
OGSA,W01,F3,rep-04,4.445291151359967,1.0,0.9835416666666669,130,5334349381632,60129542144,3807.122210988382
OGSA,W01,F3,rep-05,4.445291151359967,1.0,0.9835416666666669,119,5334349381632,27917287424,3709.0392819991393
OGSA,W01,F3,rep-06,4.445291151359967,1.0,0.9835416666666669,125,5334349381632,42949672960,3759.860561012829
OGSA,W01,F3,rep-07,4.445291151359967,1.0,0.9835416666666669,138,5334349381632,76235669504,4555.206367973369
OGSA,W01,F3,rep-08,4.445291151359967,1.0,0.9835416666666669,120,5334349381632,28991029248,3684.8767309984396
OGSA,W01,F3,rep-09,4.445291151359967,1.0,0.9835416666666669,122,5334349381632,36507222016,3737.4994499714376
OGSA,W01,F3,rep-10,4.445291151359967,1.0,0.9835416666666669,131,5334349381632,63350767616,3832.2487490549975
OGSA,W01,F3,rep-11,4.445291151359967,1.0,0.9835416666666669,130,5334349381632,57982058496,4485.810298090655
OGSA,W01,F3,rep-12,4.445291151359967,1.0,0.9835416666666669,127,5334349381632,47244640256,3770.9836740723404
OGSA,W01,F3,rep-13,4.445291151359967,1.0,0.9835416666666669,137,5334349381632,77309411328,4572.04091798485
OGSA,W01,F3,rep-14,4.445291151359967,1.0,0.9835416666666669,134,5334349381632,69793218560,3844.009018925135
OGSA,W01,F3,rep-15,4.445291151359967,1.0,0.9835416666666669,134,5334349381632,67645734912,3867.529128012393
OGSA,W01,F3,rep-16,4.445291151359967,1.0,0.9835416666666669,136,5334349381632,79456894976,3887.637215982977
OGSA,W01,F3,rep-17,4.445291151359967,1.0,0.9835416666666669,130,5334349381632,54760833024,3815.3209530137246
OGSA,W01,F3,rep-18,4.445291151359967,1.0,0.9835416666666669,129,5334349381632,61203283968,3775.7160369983467
OGSA,W01,F3,rep-19,4.445291151359967,1.0,0.9835416666666669,134,5334349381632,69793218560,3855.603001979034
OGSA,W01,F3,rep-20,4.445291151359967,1.0,0.9835416666666669,129,5334349381632,56908316672,3798.977918977471
OGSA,W01,F3,rep-21,4.445291151359967,1.0,0.9835416666666669,141,5334349381632,84825604096,3924.3939049447363
OGSA,W01,F3,rep-22,4.445291151359967,1.0,0.9835416666666669,126,5334349381632,48318382080,3771.987722018821
OGSA,W01,F3,rep-23,4.445291151359967,1.0,0.9835416666666669,139,5334349381632,85899345920,3903.5799819612294
OGSA,W01,F3,rep-24,4.445291151359967,1.0,0.9835416666666669,132,5334349381632,61203283968,3826.2309749188717
OGSA,W01,F3,rep-25,4.445291151359967,1.0,0.9835416666666669,134,5334349381632,69793218560,3872.7767049022077
OGSA,W01,F3,rep-26,4.445291151359967,1.0,0.9835416666666669,135,5334349381632,75161927680,3849.3498260686465
OGSA,W01,F3,rep-27,4.445291151359967,1.0,0.9835416666666669,130,5334349381632,57982058496,4561.884800143162
OGSA,W01,F3,rep-28,4.445291151359967,1.0,0.9835416666666669,119,5334349381632,26843545600,3675.0606830282777
OGSA,W01,F3,rep-29,4.445291151359967,1.0,0.9835416666666669,132,5334349381632,60129542144,4610.066892033501
OGSA,W01,F3,rep-30,4.445291151359967,1.0,0.9835416666666669,125,5334349381632,39728447488,4547.477888016147
OGSA,W01,F4,rep-01,4.445291151359967,1.0,0.9835416666666669,134,5334349381632,70866960384,3855.3112329900614
OGSA,W01,F4,rep-02,4.37824921032684,0.9025,0.912291666666667,131,4741643894784,64424509440,3813.796064012422
OGSA,W01,F4,rep-03,4.445291151359967,1.0,0.9835416666666669,135,5334349381632,70866960384,3864.810922928882
OGSA,W01,F4,rep-04,4.445291151359967,1.0,0.9835416666666669,130,5334349381632,60129542144,3799.191048990906
OGSA,W01,F4,rep-05,4.445291151359967,1.0,0.9835416666666669,119,5334349381632,27917287424,3670.816494959581
OGSA,W01,F4,rep-06,4.445291151359967,1.0,0.9835416666666669,125,5334349381632,42949672960,3745.176409072883
OGSA,W01,F4,rep-07,4.373701801884484,0.9091666666666667,0.917291666666667,138,4771708665856,76235669504,3886.7725059608347
OGSA,W01,F4,rep-08,4.445291151359967,1.0,0.9835416666666669,120,5334349381632,28991029248,3680.39911800588
OGSA,W01,F4,rep-09,4.445291151359967,1.0,0.9835416666666669,122,5334349381632,36507222016,3696.2742649557185
OGSA,W01,F4,rep-10,4.455312741717306,0.9375,0.827291666666667,131,5012226834432,63350767616,3796.093522112642
OGSA,W01,F4,rep-11,4.434439098761537,0.9366666666666666,0.9522916666666668,130,4984309547008,57982058496,4646.734274025221
OGSA,W01,F4,rep-12,4.46179159068924,0.885,0.8010416666666671,127,4738422669312,47244640256,3754.6840999530104
OGSA,W01,F4,rep-13,4.3800452000874035,0.915,0.9210416666666669,137,4809289629696,77309411328,3871.657073035749
OGSA,W01,F4,rep-14,4.445291151359967,1.0,0.9835416666666669,134,5334349381632,69793218560,4704.5687589852605
OGSA,W01,F4,rep-15,4.445291151359967,1.0,0.9835416666666669,134,5334349381632,67645734912,3850.91474402725
OGSA,W01,F4,rep-16,4.446722807125305,0.9375,0.9522916666666668,136,5002563158016,79456894976,3858.0932959666825
OGSA,W01,F4,rep-17,4.445291151359967,1.0,0.9835416666666669,130,5334349381632,54760833024,3789.725088085106
OGSA,W01,F4,rep-18,4.445291151359967,1.0,0.9835416666666669,129,5334349381632,61203283968,3792.1587889177317
OGSA,W01,F4,rep-19,4.38910356550134,0.9125,0.9210416666666669,134,4806068404224,69793218560,4757.501878000767
OGSA,W01,F4,rep-20,4.3887223265882085,0.9066666666666666,0.9197916666666669,129,4774929891328,56908316672,3775.3917910413293
OGSA,W01,F4,rep-21,4.4409961840639705,0.9375,0.9522916666666668,141,4996120707072,84825604096,3929.09983300342
OGSA,W01,F4,rep-22,4.446722807125305,0.9375,0.9522916666666668,126,5002563158016,48318382080,3750.5207389804127
OGSA,W01,F4,rep-23,4.445291151359967,1.0,0.9835416666666669,139,5334349381632,85899345920,3903.0033389317396
OGSA,W01,F4,rep-24,4.434439098761537,0.9366666666666666,0.9522916666666668,132,4984309547008,61203283968,3793.7541100800445
OGSA,W01,F4,rep-25,4.446722807125305,0.9375,0.9522916666666668,134,5002563158016,69793218560,3846.291492016462
OGSA,W01,F4,rep-26,4.4409961840639705,0.9375,0.9522916666666668,135,4996120707072,75161927680,3839.169727070839
OGSA,W01,F4,rep-27,4.434439098761537,0.9366666666666666,0.9522916666666668,130,4984309547008,57982058496,4805.351823059027
OGSA,W01,F4,rep-28,4.418282183350114,0.8925,0.899791666666667,119,4731980218368,26843545600,3658.2862110153656
OGSA,W01,F4,rep-29,4.3917800834098095,0.915,0.9272916666666668,132,4822174531584,60129542144,3808.6524959762755
OGSA,W01,F4,rep-30,4.370749257913812,0.9091666666666667,0.9197916666666669,125,4768487440384,39728447488,4026.272959948983
OGSA,W02,F0,rep-01,3.0422685013332487,1.0,0.9966435185185186,117,3650722201600,57982058496,4631.993619015702
OGSA,W02,F0,rep-02,3.0422685013332487,1.0,0.9966435185185186,114,3650722201600,56908316672,3614.379032074794
OGSA,W02,F0,rep-03,3.0422685013332487,1.0,0.9966435185185186,120,3650722201600,61203283968,3684.155391110835
OGSA,W02,F0,rep-04,3.0422685013332487,1.0,0.9966435185185186,117,3650722201600,60129542144,3640.713902968855
OGSA,W02,F0,rep-05,3.0422685013332487,1.0,0.9966435185185186,112,3650722201600,25769803776,3572.086568099621
OGSA,W02,F0,rep-06,3.0422685013332487,1.0,0.9966435185185186,115,3650722201600,41875931136,3622.2150459580007
OGSA,W02,F0,rep-07,3.0422685013332487,1.0,0.9966435185185186,122,3650722201600,73014444032,4782.9687560515595
OGSA,W02,F0,rep-08,3.0422685013332487,1.0,0.9966435185185186,113,3650722201600,24696061952,3585.838919127127
OGSA,W02,F0,rep-09,3.0422685013332487,1.0,0.9966435185185186,111,3650722201600,36507222016,3583.3058419812005
OGSA,W02,F0,rep-10,3.0422685013332487,1.0,0.9966435185185186,115,3650722201600,54760833024,3614.8964168314706
OGSA,W02,F0,rep-11,3.0422685013332487,1.0,0.9966435185185186,116,3650722201600,52613349376,3630.671330036421
OGSA,W02,F0,rep-12,3.0422685013332487,1.0,0.9966435185185186,115,3650722201600,44023414784,3598.467646013887
OGSA,W02,F0,rep-13,3.0422685013332487,1.0,0.9966435185185186,119,3650722201600,64424509440,3662.4605441029416
OGSA,W02,F0,rep-14,3.0422685013332487,1.0,0.9966435185185186,119,3650722201600,67645734912,3654.8682949724025
OGSA,W02,F0,rep-15,3.0422685013332487,1.0,0.9966435185185186,116,3650722201600,49392123904,3616.8589860317297
OGSA,W02,F0,rep-16,3.0422685013332487,1.0,0.9966435185185186,116,3650722201600,61203283968,3622.486514679622
OGSA,W02,F0,rep-17,3.0422685013332487,1.0,0.9966435185185186,117,3650722201600,52613349376,3650.6076569276047
OGSA,W02,F0,rep-18,3.0422685013332487,1.0,0.9966435185185186,116,3650722201600,57982058496,3612.813508050749
OGSA,W02,F0,rep-19,3.0422685013332487,1.0,0.9966435185185186,118,3650722201600,69793218560,3669.4505480481894
OGSA,W02,F0,rep-20,3.0422685013332487,1.0,0.9966435185185186,115,3650722201600,56908316672,3615.8373819853296
OGSA,W02,F0,rep-21,3.0422685013332487,1.0,0.9966435185185186,119,3650722201600,61203283968,3665.1360120013123
OGSA,W02,F0,rep-22,3.0422685013332487,1.0,0.9966435185185186,116,3650722201600,47244640256,3629.639926853997
OGSA,W02,F0,rep-23,3.0422685013332487,1.0,0.9966435185185186,119,3650722201600,75161927680,3659.3636670222622
OGSA,W02,F0,rep-24,3.0422685013332487,1.0,0.9966435185185186,119,3650722201600,56908316672,3647.563901016838
OGSA,W02,F0,rep-25,3.0422685013332487,1.0,0.9966435185185186,117,3650722201600,68719476736,3637.323526876571
OGSA,W02,F0,rep-26,3.0422685013332487,1.0,0.9966435185185186,115,3650722201600,54760833024,3610.444648147677
OGSA,W02,F0,rep-27,3.0422685013332487,1.0,0.9966435185185186,115,3650722201600,55834574848,3618.889483070234
OGSA,W02,F0,rep-28,3.0422685013332487,1.0,0.9966435185185186,110,3650722201600,26843545600,3548.14447422541
OGSA,W02,F0,rep-29,3.0422685013332487,1.0,0.9966435185185186,118,3650722201600,54760833024,3654.5810729949153
OGSA,W02,F0,rep-30,3.0422685013332487,1.0,0.9966435185185186,114,3650722201600,35433480192,3617.861872065987
OGSA,W02,F1,rep-01,3.034805614896933,0.9791666666666666,0.9839120370370372,117,3565896597504,57982058496,3632.0457008987432
OGSA,W02,F1,rep-02,3.0366332605548054,0.9791666666666666,0.9839120370370371,114,3568044081152,56908316672,3576.747283950681
OGSA,W02,F1,rep-03,3.050340602988849,0.9791666666666666,0.9792824074074074,120,3584150208512,61203283968,4906.272669853934
OGSA,W02,F1,rep-04,3.049426780159912,0.9791666666666666,0.9561342592592591,117,3583076466688,60129542144,3630.6427541421726
OGSA,W02,F1,rep-05,3.0422685013332487,1.0,0.9966435185185186,112,3650722201600,25769803776,3589.524734816223
OGSA,W02,F1,rep-06,3.0422685013332487,1.0,0.9966435185185186,115,3650722201600,41875931136,3621.3161607956863
OGSA,W02,F1,rep-07,3.050340602988849,0.9791666666666666,0.9792824074074074,122,3584150208512,73014444032,5059.230171907984
OGSA,W02,F1,rep-08,3.049426780159912,0.9791666666666666,0.9561342592592591,113,3583076466688,24696061952,3583.7623869956587
OGSA,W02,F1,rep-09,3.0422685013332487,1.0,0.9966435185185186,111,3650722201600,36507222016,3563.0859220036655
OGSA,W02,F1,rep-10,3.049426780159912,0.9791666666666666,0.9561342592592591,115,3583076466688,54760833024,3606.7761291124043
OGSA,W02,F1,rep-11,3.0366332605548054,0.9791666666666666,0.9839120370370371,116,3568044081152,52613349376,3649.232888870756
OGSA,W02,F1,rep-12,3.0422685013332487,1.0,0.9966435185185186,115,3650722201600,44023414784,3614.2444009601604
OGSA,W02,F1,rep-13,3.0422685013332487,1.0,0.9966435185185186,119,3650722201600,64424509440,3643.5743139663828
OGSA,W02,F1,rep-14,3.034805614896933,0.9791666666666666,0.9839120370370372,119,3565896597504,67645734912,3642.4114300098154
OGSA,W02,F1,rep-15,3.049426780159912,0.9791666666666666,0.9561342592592591,116,3583076466688,49392123904,3614.052439967054
OGSA,W02,F1,rep-16,3.050340602988849,0.9791666666666666,0.9792824074074074,116,3584150208512,61203283968,3605.1456452696584
OGSA,W02,F1,rep-17,3.0422685013332487,1.0,0.9966435185185186,117,3650722201600,52613349376,3613.6661259879475
OGSA,W02,F1,rep-18,3.0422685013332487,1.0,0.9966435185185186,116,3650722201600,57982058496,3608.9026571571594
OGSA,W02,F1,rep-19,3.0422685013332487,1.0,0.9966435185185186,118,3650722201600,69793218560,3643.721301057667
OGSA,W02,F1,rep-20,3.050340602988849,0.9791666666666666,0.9792824074074074,115,3584150208512,56908316672,3582.6094970543636
OGSA,W02,F1,rep-21,3.0422685013332487,1.0,0.9966435185185186,119,3650722201600,61203283968,3647.0626049340353
OGSA,W02,F1,rep-22,3.0422685013332487,1.0,0.9966435185185186,116,3650722201600,47244640256,3611.4638820363325
OGSA,W02,F1,rep-23,3.050340602988849,0.9791666666666666,0.9792824074074074,119,3584150208512,75161927680,3630.887214014365
OGSA,W02,F1,rep-24,3.050340602988849,0.9791666666666666,0.9792824074074074,119,3584150208512,56908316672,3636.33848795871
OGSA,W02,F1,rep-25,3.0366332605548054,0.9791666666666666,0.9839120370370371,117,3568044081152,68719476736,3604.303378975601
OGSA,W02,F1,rep-26,3.034805614896933,0.9791666666666666,0.9839120370370372,115,3565896597504,54760833024,3590.37493699725
OGSA,W02,F1,rep-27,3.0422685013332487,1.0,0.9966435185185186,115,3650722201600,55834574848,3585.358454954985
OGSA,W02,F1,rep-28,3.048942525391063,0.9608333333333333,0.9449459876543208,110,3515430731776,26843545600,3535.5615770677105
OGSA,W02,F1,rep-29,3.0422685013332487,1.0,0.9966435185185186,118,3650722201600,54760833024,3631.1458399068215
OGSA,W02,F1,rep-30,3.043349345849781,0.9658333333333333,0.948418209876543,114,3527241891840,35433480192,3604.0918649378
OGSA,W02,F2,rep-01,3.0522703956525374,0.9691666666666666,0.970601851851852,117,3549790470144,57982058496,3845.4965769851697
OGSA,W02,F2,rep-02,3.0271757447709993,0.9683333333333334,0.9775462962962966,114,3517578215424,56908316672,3577.217903090059
OGSA,W02,F2,rep-03,3.0182620784389402,0.9566666666666667,0.9196759259259262,120,3464964866048,61203283968,3637.4505110361497
OGSA,W02,F2,rep-04,3.0283599284835074,0.965,0.9636574074074075,117,3506840797184,60129542144,3629.651771130739
OGSA,W02,F2,rep-05,3.0482799758000874,0.9675,0.9671296296296297,112,3539053051904,25769803776,3557.3866650665877
OGSA,W02,F2,rep-06,3.061589519405225,0.9416666666666667,0.9214120370370372,115,3459596156928,41875931136,3631.804962948081
OGSA,W02,F2,rep-07,3.0522703956525374,0.9691666666666666,0.970601851851852,122,3549790470144,73014444032,3676.5100690099644
OGSA,W02,F2,rep-08,3.0181603083936968,0.965,0.9682870370370372,113,3495029637120,24696061952,3556.351655861363
OGSA,W02,F2,rep-09,3.0170567587069157,0.9641666666666666,0.9706018518518521,111,3490734669824,36507222016,3536.2604441543226
